0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,class
996.694175091769,12.527120119477921,-5314.456063066508,1.298200582889606,1.9764453033527167,7.291958026875342,8.921594018494366,63.95284145077158,86.82794277967254,118.10667952527858,61.86474282893856,3.39583616017991,2872.694530335272,4.629882460750953,18.575506869980483,621.8837944625553,3.234891317192439,15.862218786589134,0.8891095353919675,2.953241141564601,0.5721409389306739,3.298401784193168,0.8073809752525897,2.2784627110165365,42.82733283103706,14.997307060916114,4.039931053734339,29.315715175421907,74.17697546463745,1.1280394574201371,0.17050099866963467,0.23944296128211917,0.3312251128260948,0.07685215194275832,0.02095816897274222,9.5412059195178,1.568415122141921,3.8683855658694277,13.422929700553393,-610.3061110419187,2.6630662308298274,0.0,11.819851885869689,43.800496738624076,530.1439006785844,1.9851074380039944,1.7899388565429122,0.08044248496556414,13.33409428166482,0.011113828765309825,0.016226040447028904,0.0019083591005815035,32.547303063435876,1.0
78.58251496686837,12.46833367599093,-2622.372762696195,0.4390736805842341,0.8922614043146146,1.4822010509393093,8.864235433371793,64.17946943089396,88.3491691418249,118.57166910538754,28.558337267837587,4.349753421238404,2877.863148224624,4.644860757276948,36.903166624779765,628.9605432245417,3.4801829283641763,15.877719137077074,0.991033340988839,2.8560212484513565,0.6021481689717543,3.3206773291698735,0.7648339880265053,2.3389796971510326,43.41332402894521,9.55473486481749,16.459975686397673,24.380772807856584,200.86566205130794,3.0686599589693273,0.110418558938958,0.20039539234111994,0.2731445203861151,0.03755082602197066,0.013171578705615609,6.903720895342541,1.169130720375992,3.3061351213362182,58.71580992329352,-63.31688728272783,11.16543185589168,213.18679576377835,9.071179490452378,22.31463974864711,534.4126944546891,2.3423494955092687,0.5910851248224988,0.10892813222532692,15.69609959830433,0.02718387794175222,0.009571578705615608,0.006557893528078047,198.1651861505295,1.0
1259.0652954896602,12.476115608934446,-5470.467528351957,1.2835893850805105,1.9792252799901449,7.292434077620766,8.706653807145093,64.00501396774237,86.45518086920474,118.066525068674,8.259447981983278,4.381674226938849,2835.747904485702,4.53768938508051,18.77893606402251,620.4128854268444,4.292619074474258,16.014553074597448,1.17888793410294,2.5887646686000862,0.6809132704140771,2.9454231880052775,0.6800993026717108,2.211288582094149,41.98379780956582,169.641675233713,6.187398746220851,18.80200752988365,235.63063964886118,3.931469049768243,0.11551853912503368,0.2580972388473397,0.292287011340783,0.10702440656506812,0.011104050151165924,9.56127240266607,1.3215281749613739,2.1603507501948003,60.25147002306667,-551.7237172633728,4.013750461381079,712.5794002051839,9.251400549317047,16.161647552367075,529.4325168274192,2.0557621609668404,-0.06458505766012212,0.08816728181645486,14.035988687302524,0.010695146862472396,0.02488620835442134,0.0034756286542894045,42.874883075555445,1.0
44.74167505039487,12.473062122116247,-2647.8692859209355,0.4411597597571674,0.8917978311650738,1.4831745545533448,9.069088408153842,64.20408516513457,88.33822881549574,118.37984253610759,56.572062694584076,2.8862529881383097,2883.426026019113,4.612920567273592,32.28477276516526,624.0778663123739,3.2085290627333065,15.97043376698522,0.9866293960682021,2.7433729731129586,0.5453141008380604,3.2423334668974895,0.7919066599596841,2.3113507374384046,40.69191785456634,-54.23459883234254,10.262002677038073,24.884908607982133,116.92818708462072,2.8904160829709156,0.13202106770755614,0.227004491124758,0.29674039369773836,0.06698772101780721,0.01331065065047783,9.618219829793258,1.2593420552766186,3.488643870310405,36.85949485532181,-95.20425218547386,6.969167706248964,627.3924181038954,9.162457043596948,18.624133905153336,535.3823967688984,2.1279469138466798,0.5763273720827089,0.07323299971069047,11.284691149959762,0.016660767447177583,0.009710650650477829,0.007253253252389146,209.56370818069686,1.0
240.892556863945,12.58979673430195,-5158.856359076407,1.2801150101646412,2.0016553411836697,7.319239959341435,8.66864535767928,64.03208788385582,86.92652653331294,118.24005880173326,70.45787152370596,4.163511017993986,2827.35534118367,4.606250730121805,35.877285481535765,607.3675158661139,2.778659880715086,15.83537215680275,0.987572528480344,2.7792737409388915,0.4766415699443407,3.3458349411224755,0.8100101248509495,2.376964156150305,37.21295326763291,-87.42888537968263,13.824693337412972,18.97480215910656,70.0221156735481,1.9434607930264889,0.12676057170819088,0.20803048943264285,0.2870744313605501,0.09538433489320156,0.028438835295917488,4.681534028811073,1.203876023937982,2.7896799980831632,13.147927002987743,1000.8789114566796,9.358584990978253,0.0,8.504217049819836,14.708299789408779,535.8026511017994,2.174929064668534,0.0018581055636224253,0.0784204620074602,11.467739271205563,0.009804141958504514,0.0154,0.0104,176.0329,1.0
1129.3356009831891,12.496536134281675,-5541.631469643888,1.2938719335431077,1.987514005880047,7.327839569944307,8.667273239436222,64.02352577259698,86.59068407972259,118.41030301518217,29.1875031794981,4.080012785447155,2842.010153151976,4.548649777793081,19.809436947913,617.4534642280587,4.319396246411052,15.871484001092433,1.1719979146728061,2.559664672500804,0.7015759674554988,3.0239408929313454,0.6798335327499195,2.252641183509263,41.1338360146242,95.16939653368789,7.043514631487602,21.436727502423174,200.77560225945592,3.537298164223426,0.11424980514148027,0.2558059107068654,0.31397414535782303,0.10024574388068994,0.01755954122801737,8.342795497731,1.319231112402485,2.544498998363701,53.284930555114244,-668.7743689609836,4.578296666900913,763.4574987081805,9.770768928624813,23.967624774460283,531.4145429680228,2.1574430056069387,0.34795266454402707,0.08706037535889488,13.720162686303334,0.010583129358680507,0.03320038971703945,0.003807315739102473,38.92955161354146,1.0
38.167956112270254,12.47891447460914,-5331.77666246609,1.293958769960768,2.0145610616058014,7.340956375566049,20.20624899677467,72.44316044641074,86.45838326250458,124.86623961181152,54.83093525081364,5.227213642227673,2913.984722366444,4.623389330120722,21.07676794263034,620.2317652161206,3.137534472532344,15.957862599154842,1.3540719810200308,3.1364580354361435,0.5306152923120824,3.3215343746755006,0.8153114484394826,2.3169114777965354,43.11424019645294,140.13678286970782,18.355651256562993,19.761475941124246,97.73833680821295,2.259599872786103,0.0871282244793408,0.21398396337760858,0.34489846245096006,0.06565727155446555,0.01813511409296745,7.046225371354052,0.9202556018986867,2.640758289863937,24.27178617434398,-814.4425976117874,12.381933609597228,0.0,6.177329812153398,10.980664450337615,531.8580740683623,2.1554947164352036,0.23676605802392525,0.10480688961362666,15.42175330296762,0.010196180591611047,0.0318244148566362,0.00607251493812609,61.76917089709579,1.0
454.7881596514137,12.422696172311412,-5890.056809063921,1.2866428401293895,1.9784545953252342,7.313953808559114,8.537648007479094,64.17350678777574,86.81541341819825,118.34083802142766,77.95968443006782,2.571807128386703,2831.1905329020346,4.542837672779686,24.50179831288656,615.4280624055317,4.027710032347391,15.97972781013995,1.2862966443710833,2.8064240632866833,0.6346493853991593,3.1306244631458733,0.7661250117234477,2.304232900971752,37.77306187123467,170.05173057741183,8.345341301734335,20.380726589573108,142.42057659389152,2.239792978353138,0.1561918343041985,0.2277480074790934,0.27734252542294136,0.09378209075873616,0.018886233153773413,8.868984517146677,1.5381490194815004,2.589085484646604,30.12727779473007,-312.3653892373125,5.804820057853426,261.86839850377737,11.576541724508907,13.039892011318413,534.4161828645726,2.0931166331457915,0.15130972442080814,0.07841104494762609,12.103306801325823,0.024966193167854412,0.02703408327964273,0.00420816569580149,60.726026428898166,1.0
176.4649798767742,12.49018193422861,-5506.663832320113,1.3357042075875354,1.991976946133144,7.373128796606511,9.060763672181313,64.10099719063102,85.88296374215767,117.75675640420225,59.94865373871227,3.0872696933837904,2908.0200299730873,4.624463139676772,26.51557475289826,628.0517614082488,2.6362384730665718,15.858256487110479,0.8701618190494405,2.861418742824356,0.45093527344362627,3.38338473066572,0.8204286596729463,2.3710519151327203,38.459030821727076,-108.89111014963163,10.123707484801704,19.03717932343338,103.14496466536974,1.964379652047159,0.13705050398229485,0.20821843016161423,0.30678975755679727,0.02451523053866856,0.025576555879178675,5.024235211082119,1.1087595110042487,2.4367777342559327,28.64051509117337,60.88975766449139,7.038804851161902,0.0,7.317958872746895,28.623895186057187,530.4458706777824,2.318030213073949,2.6370535702261098,0.14446875841473242,21.139621026448445,0.016454711569830187,0.012704207587535349,0.003552103793767675,88.09480004582304,1.0
1343.0328710794456,12.483506343102812,-5343.171866988239,1.3205213662016395,1.9798687724745268,7.2217612609251125,9.237309784202946,64.20373626090432,86.55792367741562,119.32467092936352,80.86139316899181,2.768859142346967,2827.393425784111,4.544986042630851,28.680650513626215,621.8768057395993,3.5501499741959752,15.790573959928752,0.9902603491876225,2.8515645865935015,0.6032806111823341,3.281146635895961,0.7755571648797973,2.2757475089898107,36.02233981818495,24.59895057990309,10.277724703669696,20.044344645381184,139.90432230463085,2.66526132533118,0.13567951977342377,0.22425820493024592,0.33558032871079446,0.10197539804887763,0.02675648433858102,7.181275770439323,1.2184315485574573,2.5363282228890682,43.21347943351514,-223.7217922946201,7.246729647462413,0.0,9.95859564707918,13.080106228253438,530.7765096431752,2.011240048798858,0.6664811682475442,0.09188687724745268,13.807450346669617,0.012818862351834848,0.012360606063127147,0.004668849512219407,50.20938788855457,1.0
233.1262284815763,12.454503063159239,-5424.482291020355,1.2957398851387527,2.0027873516399635,7.367666956090257,9.212952954733753,64.04774239950363,86.35971236686248,117.4694478613574,14.242676451999479,6.216767071182674,2901.1514996897704,4.628406994300282,38.95187619105986,627.6538580194197,4.005736822268478,15.818232291020355,1.0861700957851308,2.5562679003187365,0.6740095341770409,3.050717421682045,0.7621859348637994,2.3141409827274684,37.60581412949383,383.8069030674183,7.084247603926916,22.792375355855587,126.69648861472535,2.05439855800092,0.14224949585143004,0.18816972557392475,0.32188028080404496,0.026702054862098017,0.027626777275934208,5.200989534928344,1.3172759542288788,2.776676196591728,35.52303324102809,-111.86639917199031,4.941914548128122,968.335409473865,11.506926829455542,24.309004775964247,530.9569584409435,2.1991970133763985,-0.8525583664654615,0.06543790681229114,9.50484283089387,0.012389904272661779,-0.00300756860651881,0.00318030631592379,272.079177935156,1.0
78.57865052735745,12.465527676675036,-5476.077240532305,1.3040195136413786,1.9729961845002706,7.184743922832794,10.682590879413844,65.376844917162,88.0817541202003,119.8549057069045,72.56629683676198,2.3649591280777864,2863.9307683576317,4.608827016785547,35.759210465155235,605.0530596202481,3.5298745746859215,15.798113026619871,1.2374714237068063,2.692917730386974,0.5601993880562453,3.064289005625453,0.7413508619789425,2.3345786185635347,42.13877154484244,147.94225173786904,16.35735472124734,34.83960997897824,132.70876098924376,2.523165155800932,0.11186482018079512,0.21976353236564064,0.27187665487698065,0.07779937207433404,0.011784269894528509,8.046418819245474,1.4183729626014152,4.113141721506104,30.476523904035854,-809.3609290632635,10.570613337449906,0.0,11.38608979037358,30.58648773106785,531.7282196848113,2.209316374013049,4.251802966607599,0.07956536819690467,9.725214406603488,0.009329560452033831,0.027477990637868936,0.0018113186438985102,19.390964705674293,1.0
139.97362746273353,12.499112257420608,-5386.502197711439,1.2774128600648087,1.9989704705038887,7.2607181013966295,12.685270758537106,66.65038490669002,87.24333050255508,120.13639235947514,65.45318737216462,3.579927904099182,2828.1549731853534,4.692021584559299,41.891137213534996,606.6977266271858,3.11771642616656,15.80692983911212,0.943745435957553,2.7804151047634456,0.5875435284980548,3.3580905069831464,0.8262601979293576,2.3823985016834084,37.40407162609853,42.70214310978885,10.873330568697275,23.733821866273413,148.89264471566545,2.1795000663512654,0.12878446950583197,0.22526490296824345,0.36584588931140594,0.09521139492384943,0.031323668932274416,7.011182175183128,1.1497044893972734,3.2757632498088016,52.543692734187985,-1064.6572638260823,7.4126679602608085,0.0,10.400389622206687,34.78150310199135,532.0484252281174,2.384074539722942,0.6635956441500086,0.10444388787751202,14.069572118668354,0.014490932713869014,0.03905876596403096,0.003654387128969568,30.854106105083012,1.0
612.7950104866127,12.519261930518942,-5318.107956820191,1.2744872492867731,2.0147635284832877,7.252141754460626,8.557499957575777,64.19521195173105,86.79875146244129,119.22627159961442,78.50904581771917,2.9888412524480206,2854.444024134473,4.528603587169393,20.65992091961028,617.5868197918957,5.043742051430193,15.913320724034186,1.3179518018350804,3.528152030456968,0.8287580499190225,3.254996217210256,0.7308149355386258,2.2931470503662683,40.28946132127347,194.0585444628913,6.998677319762303,17.691937044265863,94.13508687914754,2.0082539076956794,0.1578422305497763,0.2559350008250384,0.29415101581463576,0.08935380400185616,0.017980397841009542,9.48160517221627,0.9138163343435799,2.2941908270334785,22.012674091982248,-698.2838295483253,4.938842599406064,0.0,7.388854633596699,39.890804890730074,536.8362818544208,2.320704637157869,0.9531809443328636,0.0905561714858783,12.704790823405922,0.01434402413447286,0.017871990855124507,0.008338167291233224,325.136270679023,1.0
218.08512157786316,12.498819916891375,-5299.483199690903,1.28061896893141,1.9660227542773034,7.075472353341184,9.114526166282014,63.97442586111863,87.91492460475713,119.39209346492788,26.00629289314112,4.720609680894902,2875.0788234913157,4.544431785863996,20.00058837450692,631.7602208616662,3.3946205564321477,15.752816608772445,1.006641917992347,2.8468386845451867,0.6028933220783046,3.370528649808654,0.855023861312923,2.40213032496909,36.37253210075949,-4.055511459882697,13.374256728289653,18.175627844698262,96.05046317561379,1.5858917670297337,0.14055853975272298,0.2311202837385929,0.29724324578745964,0.079871570950839,0.03880388923167498,3.324667594059466,0.8660334188224905,2.5522065935178087,22.4120178521107,685.0337689907464,9.097230727559603,874.6810069339587,8.26758744928466,51.45258196278482,535.4607744700382,2.2810101386223143,-0.6614201418212382,0.0991691556020017,14.795973892198985,0.01902842904916101,0.008163951563143954,0.007120546700029429,232.97216159246366,1.0
52.32288755718611,12.466440695863515,-1546.9617402842764,0.2551784947817405,0.5042653966712776,0.8421462252192216,8.81087808306329,64.35211172536813,88.25470176099053,118.70662008021588,22.685737781167163,4.7032138682448235,2839.5659171869047,4.606026518335399,43.93238588986236,598.8460179818734,3.3789751477316012,15.84888804744091,0.9919931597586255,2.608042035538983,0.5527843313357791,3.0333114320434635,0.7412536521099417,2.3195593798668033,43.89458332024394,59.9034468990036,6.693970177277921,21.03830919528574,211.82828087105491,3.487152510835629,0.13356713846859525,0.23625181538910606,0.24644096571792865,0.08219151716188529,0.00805288521016018,8.948063916174252,1.3382572402246946,2.675588270354804,55.13839407854759,-546.2366170671221,4.304334007082777,122.91265790838496,7.915800284770554,30.056590586184562,535.3546906275913,2.2456540968952505,1.5995373670038886,0.10282246624213628,13.237633881284498,0.013263507690383113,0.018683110054088733,0.006665074556805196,124.20967153705304,1.0
1477.9077469264917,12.58990743658397,-5959.669146827009,0.9638424048416685,1.3211132631632472,5.440217326268123,8.635459380478611,64.16257483305502,86.74955717262267,117.81157109192924,79.50931394214037,2.891377715497074,2832.80989407517,4.63381314515182,28.49332488821828,616.0351345442948,2.398,15.73,0.9365,2.985,0.4108,3.398,0.8741,2.2732,37.0354,64.25772767874292,10.33804134021444,20.04083686577112,112.5075438140634,1.7573039324689592,0.1146599404563935,0.2367753575745213,0.30366185399740475,0.0924467953045735,0.0426,6.553,1.2833,2.6373505777069233,24.46027636434903,96.38472693234087,7.020605572553004,567.6450050941302,10.7222,58.967546934613324,531.0517095905388,2.2954820005730414,0.08758929418847405,0.09751281878170599,14.524678745105376,0.014657591755230265,0.01676535470931318,0.004046344116830195,76.4277504984477,1.0
437.2576448036317,12.488727083019159,-6239.4286230445905,1.0890754806211669,1.9300805029364299,5.931351467271851,9.537405271805506,64.15099935414499,87.02312032132124,118.08846789466558,64.7554936638453,2.7322228336537093,2849.1497137911256,4.742918278790807,32.51638597271214,610.7799142295723,4.033379250785865,15.905359362056878,1.179914372132597,2.8368562551772487,0.6533019888728987,3.1752004500223063,0.7855246464736321,2.3311250941462602,37.88322428026961,-30.523757989997982,7.086734672691796,21.263360023377334,91.99793114254004,1.8259292992528888,0.1528215617234127,0.23166886344810003,0.33776060715840844,0.09037858750079665,0.022680527415518265,8.369317334102309,1.4492969105504243,2.836779538853264,28.51275708272761,-193.24394118427523,4.834530460536134,0.0,11.535916733873488,45.93681528995303,531.7369735313077,2.086788639180357,1.485087523347476,0.05985508586266233,8.5865045337158,0.023887416208237124,0.02836406379431216,0.004145958706803151,58.06714627560687,1.0
834.1200929519472,12.497629580247178,-4972.12152940674,1.3362216325353173,1.9948872406680787,7.257804473880414,8.59943599283807,64.68260725035502,86.55049582434931,118.28318083253959,82.25,3.658459888653538,2858.9038992984974,4.720519821062162,21.957148760877562,614.1498992877354,4.601392034872998,15.729552611958571,1.184751436454792,2.631943637857797,0.7839342427523737,3.3093222948446392,0.6910339532302143,2.334444401064496,40.668683407436674,87.35521163404663,9.239627615631221,27.856368771433434,151.4453616794348,2.4808530200104806,0.16810986008239243,0.23986859510969508,0.3814212202382378,0.07417390675424072,0.03284697574435011,4.401949668736723,0.8693873020555389,3.533222487931823,39.168658702586576,1927.2601030940048,6.075600026557179,120.53608470405874,5.781359642669232,42.57832024315298,535.122891083476,1.884671068892172,-1.7714222017839125,0.0535903022024449,8.116969607459705,0.016763546647363972,0.027470919777307076,0.007503811571092636,77.25717703336903,1.0
1182.5705801295467,12.51864417696843,-5406.150265922885,1.306735594777375,1.969,7.145716492278269,9.059079959166624,63.933156776881724,86.70137519114601,118.6691021410537,80.0490667510583,3.180914960034681,2836.362513653287,4.519313459437956,23.48206574191059,618.2298213117673,2.962447553618606,15.774649054215331,0.9687092071321448,2.950435985749988,0.5128568079135004,3.3796903237007196,0.8313526027704391,2.362380772143622,40.25628405262303,166.3037129484055,4.22038768490847,20.940162964844177,366.34086999294317,3.0173097395930064,0.12769504455857605,0.2063959512459837,0.387738158450553,0.08890123498138436,0.031307925603101014,5.603217822815333,1.6273052520885376,2.691132983941448,80.17980693101836,1023.096848334812,2.7990659393114834,681.4038070736332,13.383349878402585,36.150466829391455,530.9399297208232,1.809361793771607,-0.8243287635577282,0.10256778187280113,23.339220742322915,0.012510239176824617,0.02669735813229966,0.003410239176824617,48.43582021601296,1.0
369.80740815101825,12.51065074185483,-5489.39073999049,1.278562777680179,1.9867320370443404,7.294000371017046,8.721734072618721,63.95092925979439,86.80761518731909,117.85733741069656,76.94951853830388,2.55836482078362,2824.0185185849123,4.637613147442382,40.92088004252126,591.250868155843,3.864983325744519,15.813777776981052,1.4721055534243137,2.6467851865661767,0.6562166656508411,3.166879630990703,0.7335937045415938,2.333845185562302,36.56215985041585,266.9099845867656,8.622018565193379,19.34391704276284,121.78102711815417,2.7108159322213883,0.10715259299626706,0.18415074077924917,0.3220092589339295,0.09413962962830176,0.025886666690568445,4.035487767193274,0.9638933360342341,2.454599259400014,31.597078184567813,65.9667797442691,5.81038484674095,0.0,7.81746170227434,21.00000142619515,534.1405975995035,2.292970924997076,1.0103360544309399,0.08882907392734372,12.45167923917911,0.016658518513207012,0.031738148069803435,0.007177222248115815,83.03471601459033,1.0
141.3258245639421,12.518568935968371,-5391.101722857826,1.276169440735032,1.9775148506581566,7.157332797974753,9.155804886285694,64.01943169254089,87.97656911127031,118.96961258977778,74.99622837727073,2.8548901217318265,2865.950497806145,4.641164857618672,31.906733190857892,628.7731799980396,3.1735760888059126,15.758510345396521,0.9274918933132639,2.6883825296080004,0.5340505895819014,3.1732263612974494,0.7808104830601564,2.3675913565797564,37.846135762641026,199.31791585474556,18.02399688581101,19.303298445483605,79.12847612902233,1.6804510943485622,0.14803474331145508,0.22414392346520579,0.29289711885991887,0.03712600811545512,0.022748199287449283,5.182156774649217,1.00008966852451,2.6376068177013625,13.638849022691158,844.0366726008299,12.4217495290045,0.0,8.216366094013285,16.106187426205206,532.1881552185861,2.1205365468597384,0.8359180162014224,0.08452637521848114,12.434531097545158,0.009423402302643479,0.032080919407478245,0.005475157127315946,72.4925268469931,1.0
1239.364879987953,12.616688073627467,-5131.444307057555,1.3376143954557358,1.9995062994460984,7.407059282715994,8.83314531583705,63.98083681419804,86.38938596710504,118.24724650589694,9.238428245235752,5.404690863257413,2874.0340849316026,4.53168581883266,23.718608853949327,631.6007949152906,2.8333843283471993,15.776299446098244,0.7586046147934109,2.95652465729675,0.5068581519650637,3.387978705301569,0.8413329905422039,2.2700075488149385,41.05613817935854,-303.07394848045595,7.113594080409599,18.248830485097468,91.58423102339131,1.8387506395116584,0.14694695742114866,0.3209959553487093,0.30907032898752523,0.03658377832624772,0.04074905723651473,7.330286296130545,1.1353495680696808,2.1146257449790924,28.135579920755383,-971.2581821432561,4.589971783111452,0.0,7.308343197672217,9.790586975441954,524.6099189392978,1.1097371700517673,0.6888738800373759,0.05356722374619166,13.520536319605242,0.00962388910659881,0.019323097969026898,0.002637796676589467,38.4723314040912,1.0
152.39075472743116,12.504206463477919,-5385.467437106047,1.278601508144848,1.998386759393155,7.2666825676553986,11.214095887973304,65.5383515631667,87.28691780313295,119.24902411600857,65.4011840186629,3.3603463971704697,2827.62432672105,4.703589677481111,44.752956047239934,605.7978457400909,3.106360591830469,15.8037459603263,0.9187307616302947,2.8022777390927422,0.5960232589976218,3.3879128382769927,0.8341349914596188,2.390347585718672,37.21460961248368,59.549965711526525,11.478267538003056,24.451510596314364,153.1199760959621,2.1649815790879265,0.13609677778393167,0.22730258539116818,0.36959225334938733,0.09708988340748317,0.034666741657385314,6.6247972586653106,1.1910524618957878,3.383611837213808,55.093247349508985,-1031.5419376725986,7.833396315948336,0.0,10.87973318634116,33.91080777043318,531.902539902151,2.3888185191138134,0.6995266674353922,0.09826716303302141,12.49272431120319,0.015138321400319062,0.04036415626621712,0.003399676826103976,27.406888704887947,1.0
618.4192568794501,12.49043136896407,-6375.663047767214,0.9721723614355682,1.8903102481178746,5.115179192692102,15.858453214520326,69.0757483388155,86.90767982716713,122.35548022141336,70.6415227738404,2.9873323786311077,2845.878879153805,4.659234766096226,39.43205248957652,615.4399223253389,4.27085088266041,15.99,1.1913136403177345,3.187993852541467,0.677654654984566,3.142086976894267,0.7084322947820718,2.2998236069572378,38.64295087032967,-35.255490046405875,72.57407948421631,18.081572561531054,85.8582039610751,2.186820589949378,0.11468073818825361,0.20925434391241712,0.3061229798806437,0.08924223676009385,0.009905900506235337,10.826484337882041,1.764794400701321,2.24965649428983,21.606458440080694,-147.59000366321845,82.09852108447645,0.0,13.754739812302754,34.67098603918676,533.6091390467844,1.7444909863061282,1.9245016241678712,0.0841118059447669,15.500577352374378,0.024633852608964092,0.02586925564637611,0.005725465991686218,75.96140092156068,1.0
1250.035167023391,12.488976042513887,-5483.678383943587,1.3318519323243132,2.0321783991362175,7.40414306117821,9.335964203931608,64.39722833493859,87.35768285559038,118.79916790979972,80.50777214748,3.3268944989298266,2874.145735361565,4.535056450326148,24.26992109116854,627.2014884827244,2.8264706637619126,15.767922950109565,0.742975883733374,2.974281396957652,0.507022944032513,3.4042043470672176,0.8411633188732609,2.272831992190287,40.7759394882281,-63.11231704617251,8.212529457779132,17.8270258203129,128.2309146108395,2.0824871001248577,0.14386415531519134,0.20932663166946955,0.3334284754879478,0.04106665856393028,0.04150385249452174,7.288292630803139,1.1478688260204866,2.1877126993324167,43.1727942385339,736.5811016110866,5.454963074236863,45.101653280118796,7.453892546501561,48.415073984163925,530.3822901906564,1.8841675922386973,1.0774406292254106,0.10377251973449547,19.247850599538925,0.013235008242878259,0.02774958177903479,0.0038661639912347797,44.849312632268386,1.0
259.33520647747355,12.628210884840763,-5229.07779768333,1.2903958610436523,1.9900721511920498,7.269441390418647,8.967806383308634,63.88051374610918,87.037753551237,118.01483801619369,75.95466025644446,3.562495660821023,2829.941236617201,4.565820030589255,39.973119186085036,606.9931190699111,2.9906601880308132,15.833025038236569,1.0113776185333645,2.754741953217061,0.5146339794865775,3.306109862348351,0.7970407262261646,2.3863722027442558,36.744343694019676,224.76489191516347,11.996126720645613,18.677035354292727,78.19566014222282,1.6322302976587186,0.1521721511920499,0.23924266725140894,0.3035638732793544,0.09409075114709707,0.02847148699956648,4.330711292127388,0.8906013756613198,2.4175697479072933,11.186359274629005,647.1626278981217,8.167143688033482,0.0,6.9888472257087395,9.4814,531.8135310794936,1.6420235526294729,-1.0087594695739581,0.06374890103444825,12.24051334419555,0.010066377103011306,0.017230148133124353,0.01050587633827992,166.68005652979306,1.0
688.6586664446432,12.533462167870605,-5862.983513812241,1.2224601578783205,1.978393290813338,6.750892253787834,8.760768055590447,64.0202094626309,86.81377051536943,118.75023100370142,61.44089073755994,3.4870482767866138,2843.983387638697,4.568798793080335,28.62036954148557,613.7962740760493,4.490346656868654,15.62171446926326,1.2152764444074406,2.546848928450979,0.7621820246893022,3.2188202468930225,0.6863342893852652,2.3362194162749574,39.41698516820786,-61.897730414847786,8.432560690301358,25.576410270691824,137.60519375213568,2.3450882841809766,0.10773844247559093,0.2323640493786045,0.36126450369506946,0.08785770272081878,0.02913685925432541,5.285306144780115,1.3819299527197626,3.2575815382976208,34.03604781423597,-1014.5142143450142,5.533664824997483,806.9921562045758,11.65014013569523,37.498102327498586,535.3780627645358,2.1381705933842907,0.7851892689940225,0.07022892937527415,11.114324065091626,0.014162310127609452,0.047804685421655446,0.005921752099423279,46.323653965232694,1.0
1042.7903411279665,12.553664541821052,-5241.951259876081,1.3057911493181307,2.003077449388522,7.28088676360064,8.692896735476536,64.39364967709028,86.80227175232717,116.98095731538015,79.22056614215985,3.2867190285356234,2850.9905312777987,4.718405990253486,25.432629535541526,616.8123193655484,3.594095637971174,15.707476328194497,1.0597527712756323,2.706395943114398,0.5962847509858668,3.2000709163578978,0.7830062041987365,2.3099569272198455,38.30727042095808,80.63093887864316,7.713926547955159,25.453834515076917,146.1627160448262,2.3640486549548636,0.14419967116811178,0.25793250267565004,0.35144745849764447,0.09542761380446646,0.02671860861251419,6.20221252737456,0.8723891208753297,3.2756725565336438,36.38462176988016,1477.3997856041842,5.1360032327606575,187.0882898189828,7.598871078942125,46.620417249998084,534.5417450338205,2.07866367419572,-0.2161053135139499,0.07150726595759502,11.031374284137176,0.022474608771861995,0.02800678261562382,0.006586434768752364,75.52522931718556,1.0
535.5804191121158,12.563907872556602,-5682.537601658982,1.2738653095975285,2.01676699205214,7.347289367404461,8.691920761748705,63.88182260893647,86.75162674714629,118.48872900744003,77.09402086317661,3.2599067857293553,2834.987214084388,4.5403644348690175,30.84340165333068,615.2478337814927,3.978075701214587,15.81414872233273,1.1376450187142857,2.56853802273478,0.6351131553531646,3.0974148722332733,0.7215085137009644,2.320899529134539,37.90920084400018,89.94932912128866,15.723398410427968,19.31740798507601,150.96892547685587,2.600248175221941,0.14060249018071128,0.23094078092513562,0.2586298784713683,0.08801214661983123,0.01853532969825196,6.377061334969861,1.5948544071437614,2.421114939235684,42.629548091826464,419.77314126510123,10.746428955226282,141.35183931175467,12.712614584586799,30.082017981863718,534.0939763612982,2.160440174206269,-0.4959768426998898,0.09754636615684147,14.22006092556106,0.016133411810910187,0.010376581488848704,0.007123183078420735,226.36158358092135,1.0
1359.6990950843378,12.591423963454474,-5392.101188712819,1.2789643386154446,1.9800431013581667,7.28012670782611,9.032026689651671,64.00465282988347,86.23087067302508,119.04585045718382,82.3155834152716,2.738701875804851,2872.7813589911125,4.530936347477464,24.291139394819822,626.9967314897644,4.166599917850282,16.071082263906774,1.3114873150045387,2.5968464133241147,0.6600364363514113,2.928928677230889,0.7740073214750153,2.1995945886804664,36.50843433553885,6.089058486602822,12.689821979332475,17.7742575981832,120.25895186330848,2.6703646826610226,0.13717791707635796,0.2068225205691486,0.2970748831824611,0.03657731985739617,0.009983547218645106,13.95740601599221,1.3500843336357111,2.1889358983817475,30.3205918324782,-301.6758282164786,8.865208769815808,15.200126004670736,11.847780425180288,26.505310707756546,530.6183688564695,1.9762058785896894,-0.7145378859579373,0.10539696610610315,15.930152727561063,0.012178354721864511,0.01854632445016783,0.0026406943078806813,43.89331212447444,1.0
